PR-number,labels,created_date,creator_username,status,PR-title,PR-URL
3387,MariaDB Foundation,2024-07-05T04:33:29Z,grooverdan,closed,MDEV-34099: AddressSanitizer running out of memory regardless of stack_thread size,https://github.com/MariaDB/server/pull/3387
3386,,2024-07-04T15:57:04Z,Thirunarayanan,closed,MDEV-34519 innodb_log_checkpoint_now crashes when innodb_read_only is enabled,https://github.com/MariaDB/server/pull/3386
3385,MariaDB Foundation,2024-07-04T10:41:53Z,grooverdan,closed,MDEV-34528: bundle fmt version 11.0.0,https://github.com/MariaDB/server/pull/3385
3384,,2024-07-03T21:32:23Z,StefanoPetrilli,closed,MDEV-34137: Implement the GIS function ST_Validate,https://github.com/MariaDB/server/pull/3384
3383,MariaDB Corporation,2024-07-03T14:09:24Z,Olernov,closed,MDEV-34490 get_copy() and build_clone() may return an instance of an …,https://github.com/MariaDB/server/pull/3383
3382,,2024-07-03T05:58:56Z,mariadb-DebarunBanerjee,closed,MDEV-34458 wait_for_read in buf_page_get_low hurts performance,https://github.com/MariaDB/server/pull/3382
3381,,2024-07-02T09:08:11Z,StefanoPetrilli,closed,MDEV-34276: Implements the function ST_IsValid,https://github.com/MariaDB/server/pull/3381
3380,,2024-07-01T23:07:25Z,ahmedmadbouly186,closed,GSoC - 2024: IVFFLAT,https://github.com/MariaDB/server/pull/3380
3379,MariaDB Foundation,2024-07-01T04:25:18Z,grooverdan,closed,MDEV-34503 Archive Storage Engine fails to compile with gcc-14,https://github.com/MariaDB/server/pull/3379
3378,MariaDB Foundation,2024-07-01T04:15:08Z,grooverdan,closed,MDEV-34502 InnoDB debug mode build - asserts with Valgrind,https://github.com/MariaDB/server/pull/3378
3377,MariaDB Foundation,2024-07-01T03:55:12Z,grooverdan,open,MDEV-22940: Performance Schema cannot compile under clang/UBSAN,https://github.com/MariaDB/server/pull/3377
3376,,2024-06-30T09:15:20Z,StefanoPetrilli,closed,MDEV-34141: Implements the function ST_Simplify,https://github.com/MariaDB/server/pull/3376
3375,,2024-06-29T04:49:07Z,grooverdan,closed,tpool: correct LIBAIO_REQIRED typo,https://github.com/MariaDB/server/pull/3375
3374,,2024-06-29T00:05:54Z,SouradeepSaha,closed,Cleanup Whitespace in unittest/ directory,https://github.com/MariaDB/server/pull/3374
3373,,2024-06-28T23:50:49Z,grooverdan,closed,MDEV-34313 WITHOUT_SERVER/WSREP postfix,https://github.com/MariaDB/server/pull/3373
3372,MariaDB Corporation,2024-06-28T14:17:09Z,Olernov,closed,MDEV-23983 Assertion failure on multiple equalities present in HAVING…,https://github.com/MariaDB/server/pull/3372
3371,MariaDB Corporation,2024-06-28T13:54:50Z,vlad-lesin,closed,MDEV-34489 innodb.innodb_row_lock_time_ms fails,https://github.com/MariaDB/server/pull/3371
3370,,2024-06-28T06:37:32Z,dr-m,closed,MDEV-34483 Backup may copy unnecessarily much log,https://github.com/MariaDB/server/pull/3370
3369,,2024-06-27T15:26:50Z,vlad-lesin,closed,MDEV-34466 XA prepare don't release unmodified records for some cases,https://github.com/MariaDB/server/pull/3369
3368,Codership,2024-06-27T13:35:12Z,sjaakola,closed,MDEV-34477 galera.galera_gcache_recover_manytrx sporadic failures,https://github.com/MariaDB/server/pull/3368
3367,,2024-06-27T08:23:26Z,illuusio,closed,MDEV-34456: Move mariadb.pc to not-installed,https://github.com/MariaDB/server/pull/3367
3366,Codership,2024-06-27T08:02:35Z,denis-protivensky,closed,MDEV-30536: Fix Galera bulk insert optimization MTR test,https://github.com/MariaDB/server/pull/3366
3365,,2024-06-27T08:00:35Z,illuusio,closed,MDEV-33837: Curated lintian fixes for Debian,https://github.com/MariaDB/server/pull/3365
3364,MariaDB Foundation,2024-06-27T05:05:03Z,grooverdan,open,MDEV-34471 add test case to show faking subject/issuer certs cannot connect,https://github.com/MariaDB/server/pull/3364
3363,,2024-06-26T12:26:22Z,dr-m,closed,MDEV-33894: Resurrect innodb_log_write_ahead_size,https://github.com/MariaDB/server/pull/3363
3362,,2024-06-26T10:59:05Z,dr-m,closed,MDEV-34458 wait_for_read in buf_page_get_low hurts performance,https://github.com/MariaDB/server/pull/3362
3361,,2024-06-26T05:30:16Z,dr-m,closed,MDEV-34455 innodb_read_only=ON fails to imply innodb_doublewrite=OFF,https://github.com/MariaDB/server/pull/3361
3360,MariaDB Corporation,2024-06-26T03:27:35Z,ParadoxV5,closed,[MDEV-21978 part 2] Enable and Fix GCC `-Wformat` Checks on `my_vsnprintf` and Users,https://github.com/MariaDB/server/pull/3360
3359,MariaDB Corporation,2024-06-25T21:25:34Z,DaveGosselin-MariaDB,open,MDEV-23278 Incorrect Calculation while using Avg Function,https://github.com/MariaDB/server/pull/3359
3358,,2024-06-25T20:31:30Z,StefanoPetrilli,closed,MDEV-34138: Implements the function MBRCoveredBy,https://github.com/MariaDB/server/pull/3358
3357,,2024-06-25T06:14:38Z,mariadb-YuchenPei,closed,MDEV-33746 [fixup] Add suggested overrides in oqgraph,https://github.com/MariaDB/server/pull/3357
3356,,2024-06-24T17:44:31Z,SouradeepSaha,closed,Refactor import * statement,https://github.com/MariaDB/server/pull/3356
3355,,2024-06-24T14:36:11Z,dr-m,closed,MDEV-34446 SIGSEGV on SET GLOBAL innodb_log_file_size with memory-mapped log file,https://github.com/MariaDB/server/pull/3355
3354,,2024-06-24T11:29:59Z,Simoffsky,closed,MDEV-12302: Execute triggers for foreign key updates/deletes [WIP],https://github.com/MariaDB/server/pull/3354
3353,,2024-06-24T07:45:38Z,dr-m,closed,MDEV-34443 ha_innobase::info_low() does not distinguish HA_STATUS_VARIABLE_EXTRA,https://github.com/MariaDB/server/pull/3353
3352,MariaDB Foundation,2024-06-23T23:24:12Z,grooverdan,closed,MDEV-34437: handle error on getaddrinfo,https://github.com/MariaDB/server/pull/3352
3351,GSoC,2024-06-22T19:35:31Z,StefanoPetrilli,closed,MDEV-34138 Implement the GIS function MBRCoveredBy,https://github.com/MariaDB/server/pull/3351
3350,MariaDB Foundation,2024-06-21T08:26:06Z,grooverdan,closed,MDEV-34437 restrict port number to valid values,https://github.com/MariaDB/server/pull/3350
3349,MariaDB Corporation,2024-06-20T18:49:54Z,bnestere,closed,MDEV-33921: Replication fails when XA transactions are used where the slave has replicate_do_db...,https://github.com/MariaDB/server/pull/3349
3348,,2024-06-20T14:03:23Z,Thirunarayanan,closed,MDEV-34435 Increase code coverage for debug_dbug test case during startup,https://github.com/MariaDB/server/pull/3348
3347,MariaDB Corporation,2024-06-20T11:13:48Z,dr-m,open,MDEV-34431 More fine grained control of spin loops could be useful,https://github.com/MariaDB/server/pull/3347
3346,,2024-06-20T09:09:22Z,LinuxJedi,closed,Update pull request template for refactoring,https://github.com/MariaDB/server/pull/3346
3345,,2024-06-20T09:09:08Z,vlad-lesin,closed,MDEV-34108 Inappropriate semi-consistent read in RC if innodb_snapsho…,https://github.com/MariaDB/server/pull/3345
3344,,2024-06-20T05:22:32Z,grooverdan,closed,MDEV-34430: remove Debian character-set-collations,https://github.com/MariaDB/server/pull/3344
3343,,2024-06-19T10:48:33Z,StefanoPetrilli,closed,MDEV-34276 Implement the GIS function ST_IsValid,https://github.com/MariaDB/server/pull/3343
3342,MariaDB Corporation,2024-06-18T12:24:08Z,bnestere,closed,"MDEV-34397: ""delete si"" rather than ""my_free(si)"" in THD::register_sl…",https://github.com/MariaDB/server/pull/3342
3341,,2024-06-18T11:16:10Z,Thirunarayanan,closed,MDEV-34392 Inplace algorithm violates the foreign key constraint,https://github.com/MariaDB/server/pull/3341
3340,,2024-06-16T09:48:12Z,cvicentiu,closed,MDEV-34311: Alter USER should reset all account limit counters,https://github.com/MariaDB/server/pull/3340
3338,,2024-06-14T16:02:32Z,Ziy1-Tan,closed,Chore: syntax error for `if` statement in mysql_install_db,https://github.com/MariaDB/server/pull/3338
3337,,2024-06-14T08:32:48Z,Thirunarayanan,closed,MDEV-34389  Don't write FILE_CHECKPOINT during recovery when log file is insufficient,https://github.com/MariaDB/server/pull/3337
3336,,2024-06-14T06:56:46Z,illuusio,closed,MDEV-33837: Workaround chown warnings,https://github.com/MariaDB/server/pull/3336
3335,,2024-06-14T06:45:02Z,illuusio,closed,MDEV-33837: wsrep_sst_common.sh does not have shebang,https://github.com/MariaDB/server/pull/3335
3334,,2024-06-14T04:10:40Z,grooverdan,closed,MDEV-19052 Range-type window frame supports only numeric datatype,https://github.com/MariaDB/server/pull/3334
3333,MariaDB Foundation,2024-06-14T03:21:44Z,grooverdan,closed,MDEV-34408 Create a MY_WARNING_FLAGS_NON_FATAL for testing warnings,https://github.com/MariaDB/server/pull/3333
3332,,2024-06-13T13:20:20Z,Thirunarayanan,closed,MDEV-34381 InnoDB fails to truncate during recovery,https://github.com/MariaDB/server/pull/3332
3331,,2024-06-12T17:35:00Z,DaveGosselin-MariaDB,closed,MDEV-33746 Supply missing override markings,https://github.com/MariaDB/server/pull/3331
3330,,2024-06-12T12:24:39Z,Thirunarayanan,closed,MDEV-34374 Shrinking tablespace logic fails to handle error condition,https://github.com/MariaDB/server/pull/3330
3329,,2024-06-12T01:02:39Z,kou,closed,MDEV-21166 Add Mroonga initialized check to Mroonga UDFs,https://github.com/MariaDB/server/pull/3329
3328,,2024-06-11T21:40:44Z,SouradeepSaha,closed,MDEV-34168: Extend perror utility to print link to knowledge page,https://github.com/MariaDB/server/pull/3328
3327,MariaDB Corporation,2024-06-11T14:57:24Z,dr-m,open,MDEV-33894: Resurrect innodb_log_write_ahead_size,https://github.com/MariaDB/server/pull/3327
3326,MariaDB Corporation,2024-06-11T14:29:06Z,bnestere,closed,MDEV-34365: UBSAN runtime error: call to function io_callback(tpool::…,https://github.com/MariaDB/server/pull/3326
3325,,2024-06-11T08:46:58Z,eworm-de,closed,MDEV-20053: set @sbindir@ for scripts,https://github.com/MariaDB/server/pull/3325
3324,External Contribution,2024-06-10T17:01:59Z,HashimSyedUBC,open,MDEV-12182 Add client tcp port to audit plugin logs,https://github.com/MariaDB/server/pull/3324
3323,MariaDB Corporation,2024-06-10T13:39:59Z,bnestere,closed,MDEV-32892: IO Thread Reports False Error When Stopped During Connect…,https://github.com/MariaDB/server/pull/3323
3322,,2024-06-10T07:33:13Z,dr-m,closed,MDEV-33161 Function pointer signature mismatch in LF_HASH,https://github.com/MariaDB/server/pull/3322
3321,,2024-06-07T23:40:49Z,HugoWenTD,closed,MDEV-33408 Initial support for vector DELETE and UPDATE ,https://github.com/MariaDB/server/pull/3321
3320,,2024-06-07T12:43:25Z,dr-m,closed,MDEV-32176 Contention in ha_innobase::info_low(),https://github.com/MariaDB/server/pull/3320
3319,Codership,2024-06-07T09:31:33Z,janlindstrom,closed,MDEV-34269 : 10.11.8 cluster becomes inconsistent when using composit…,https://github.com/MariaDB/server/pull/3319
3318,Codership,2024-06-07T09:28:42Z,janlindstrom,closed,MDEV-12008 : Change error code for Galera unkillable threads,https://github.com/MariaDB/server/pull/3318
3317,,2024-06-07T08:00:32Z,dr-m,closed,MDEV-34178 Performance regression with IO-bound insert benchmark,https://github.com/MariaDB/server/pull/3317
3316,,2024-06-07T07:02:00Z,grooverdan,closed,MDEV-34313: compile WITHOUT_SERVER and WSREP=ON,https://github.com/MariaDB/server/pull/3316
3315,Codership,2024-06-07T06:11:23Z,janlindstrom,closed,MDEV-31658 : Deadlock found when trying to get lock; try restarting t…,https://github.com/MariaDB/server/pull/3315
3314,Codership,2024-06-06T21:58:10Z,ayurchen,open,3 MTR tests to test fixes for MENT-2081.,https://github.com/MariaDB/server/pull/3314
3313,MariaDB Corporation,2024-06-06T19:26:21Z,bnestere,closed,MDEV-34237: On Startup: UBSAN: runtime error: call to function MDL_lo…,https://github.com/MariaDB/server/pull/3313
3312,MariaDB Corporation,2024-06-06T16:50:54Z,bnestere,closed,MDEV-34321: UBSAN runtime error: call to function crc32c_3way through…,https://github.com/MariaDB/server/pull/3312
3311,MariaDB Foundation,2024-06-06T05:59:22Z,grooverdan,closed,MDEV-34313: compiler mariadb-binlog WITHOUT_SERVER,https://github.com/MariaDB/server/pull/3311
3310,,2024-06-05T14:33:13Z,dr-m,closed,"MDEV-34307 On startup, [FATAL] InnoDB: Page ... still fixed or dirty",https://github.com/MariaDB/server/pull/3310
3309,MariaDB Corporation,2024-06-05T02:20:57Z,ParadoxV5,closed,MDEV-21978 make my_vsnprintf to use gcc-compatible format extensions,https://github.com/MariaDB/server/pull/3309
3308,,2024-06-04T21:07:20Z,FooBarrior,closed,mtr: run check-testcase client process under debugger,https://github.com/MariaDB/server/pull/3308
3307,,2024-06-04T20:42:38Z,kou,closed,MDEV-21166 Add Mroonga initialized check to Mroonga UDFs,https://github.com/MariaDB/server/pull/3307
3306,,2024-06-04T11:35:14Z,dr-m,closed,MDEV-34296 extern thread_local is a CPU waste,https://github.com/MariaDB/server/pull/3306
3305,,2024-06-04T11:14:55Z,dr-m,closed,MDEV-34297 get_rnd_value() of ib_counter_t is unnecessarily complex,https://github.com/MariaDB/server/pull/3305
3304,,2024-06-04T10:14:42Z,spetrunia,closed,MDEV-34190: r_engine_stats.pages_read_count is unrealistically low,https://github.com/MariaDB/server/pull/3304
3303,,2024-06-04T09:23:36Z,illuusio,closed,MDEV-34261: Detect if build is running under 32-bit container,https://github.com/MariaDB/server/pull/3303
3302,MariaDB Corporation,2024-06-04T05:36:27Z,dr-m,open,MDEV-19929 Add a startup message about PAUSE instruction timing,https://github.com/MariaDB/server/pull/3302
3301,,2024-06-03T21:27:29Z,robinnewhouse,closed,GitLab CI Upgrade CentOS 8 to CentOS 9 build,https://github.com/MariaDB/server/pull/3301
3300,,2024-06-03T13:25:34Z,dr-m,closed,MDEV-34283 A misplaced btr_cur_need_opposite_intention() check may fail to prevent hangs,https://github.com/MariaDB/server/pull/3300
3299,,2024-05-30T18:04:39Z,DaveGosselin-MariaDB,closed,MDEV-33616 Fix main.connect2 test on macOS to be stable,https://github.com/MariaDB/server/pull/3299
3298,,2024-05-30T12:00:40Z,mariadb-DebarunBanerjee,closed,MDEV-34265 Possible hang during IO burst with innodb_flush_sync enabled,https://github.com/MariaDB/server/pull/3298
3297,,2024-05-30T06:22:36Z,dr-m,closed,MDEV-34266 safe_strcpy() includes an unnecessary conditional branch,https://github.com/MariaDB/server/pull/3297
3296,External Contribution,2024-05-30T02:12:25Z,andremralves,open,MDEV-30645: Generalized triggers,https://github.com/MariaDB/server/pull/3296
3295,,2024-05-29T20:21:12Z,DaveGosselin-MariaDB,closed,MDEV-33616 Show correct function names in safemalloc backtrace,https://github.com/MariaDB/server/pull/3295
3294,,2024-05-29T18:03:27Z,DaveGosselin-MariaDB,closed,MDEV-33616 Fix memleak in pfs_noop,https://github.com/MariaDB/server/pull/3294
3293,,2024-05-29T13:59:14Z,LinuxJedi,closed,"Revert ""MDEV-32935: Remove unneeded CMAKE_SYSTEM_PROCESSOR parameter …",https://github.com/MariaDB/server/pull/3293
3292,Codership,2024-05-29T10:44:49Z,janlindstrom,closed,11.5 blackbox and buffered error logging for galera,https://github.com/MariaDB/server/pull/3292
3291,,2024-05-29T09:31:03Z,LinuxJedi,closed,Update README for branch choice,https://github.com/MariaDB/server/pull/3291
3290,,2024-05-29T07:46:27Z,Thirunarayanan,closed,MDEV-34256 InnoDB throws out of bound write due to temporary tablespace truncation,https://github.com/MariaDB/server/pull/3290
3289,,2024-05-29T04:04:57Z,grooverdan,closed,Fix Indonesian month name.,https://github.com/MariaDB/server/pull/3289
3288,MariaDB Corporation,2024-05-27T14:26:09Z,bnestere,open,MDEV-21322: Report slave progress to the master,https://github.com/MariaDB/server/pull/3288
3287,,2024-05-27T12:32:03Z,Thirunarayanan,closed,MDEV-34223  Innodb - add status variable for number of bulk inserts,https://github.com/MariaDB/server/pull/3287
3286,,2024-05-24T23:41:45Z,SouradeepSaha,closed,Fix Various Typos,https://github.com/MariaDB/server/pull/3286
3285,,2024-05-24T12:56:03Z,trixpan,closed,MDEV-34234: make lsof optional on RPM,https://github.com/MariaDB/server/pull/3285
3284,,2024-05-24T07:50:22Z,Thirunarayanan,closed,MDEV-34222 Alter operation on redundant table aborts the server,https://github.com/MariaDB/server/pull/3284
3283,,2024-05-24T05:23:42Z,Thirunarayanan,closed,MDEV-34221  Errors about checksum mismatch on crash recovery are confusing,https://github.com/MariaDB/server/pull/3283
3282,,2024-05-23T13:16:32Z,dr-m,closed,MDEV-34062 Implement innodb_log_file_mmap on 64-bit systems,https://github.com/MariaDB/server/pull/3282
3281,External Contribution,2024-05-23T02:46:02Z,trixpan,open,MDEV-34214: allow intermediate certs in wsrep,https://github.com/MariaDB/server/pull/3281
3280,,2024-05-23T02:20:58Z,whsir,closed,Update CMakeLists.txt Specify python version,https://github.com/MariaDB/server/pull/3280
3279,,2024-05-22T14:05:24Z,dr-m,closed,MDEV-34216 Possible corruption when shrinking the system tablespace on innodb_fast_shutdown=0,https://github.com/MariaDB/server/pull/3279
3278,Codership,2024-05-22T10:16:13Z,ayurchen,closed,Wsrep recover fix 10.5,https://github.com/MariaDB/server/pull/3278
3277,,2024-05-22T09:47:21Z,dr-m,closed,MDEV-34212 InnoDB transaction recovery is incorrect,https://github.com/MariaDB/server/pull/3277
3276,MariaDB Foundation,2024-05-22T07:46:16Z,grooverdan,closed,MDEV-34206 compile failure: fmt use incompatible with libfmt-10.2.[2]+,https://github.com/MariaDB/server/pull/3276
3275,,2024-05-22T05:41:55Z,dr-m,closed,MDEV-34209 InnoDB is disregarding read-only mode on slow shutdown,https://github.com/MariaDB/server/pull/3275
3274,Codership,2024-05-22T05:24:39Z,janlindstrom,closed,MDEV-34170 : table gtid_slave_pos entries never been deleted with wsr…,https://github.com/MariaDB/server/pull/3274
3273,MariaDB Corporation,2024-05-21T19:48:51Z,DaveGosselin-MariaDB,open,MDEV-33816 FORCE INDEX(IDX) can build a non-index-only full-index scan,https://github.com/MariaDB/server/pull/3273
